datetime,month,hour,irradiance_w_m2,ambient_temp_c,panel_temp_c,power_output_kw,electricity_price_kwh
2024-10-26 20:00:00,10,20,0,7.15,7.15,0,0.093
2024-10-26 21:00:00,10,21,0,11.6,11.6,0,0.089
2024-10-26 22:00:00,10,22,0,5.29,5.29,0,0.09
2024-10-26 23:00:00,10,23,0,9.8,9.8,0,0.088
2024-10-27 00:00:00,10,0,0,10.41,10.41,0,0.094
2024-10-27 01:00:00,10,1,0,8.26,8.26,0,0.092
2024-10-27 02:00:00,10,2,0,11.01,11.01,0,0.087
2024-10-27 03:00:00,10,3,0,5.96,5.96,0,0.096
2024-10-27 04:00:00,10,4,0,7.32,7.32,0,0.085
2024-10-27 05:00:00,10,5,0,5.06,5.06,0,0.097
2024-10-27 06:00:00,10,6,94.5,19.69,39.69,0.8,0.122
2024-10-27 07:00:00,10,7,86.84,12.18,32.18,0.759,0.125
2024-10-27 08:00:00,10,8,77.89,18.99,38.99,0.662,0.122
2024-10-27 09:00:00,10,9,171.77,13.94,33.94,1.491,0.128
2024-10-27 10:00:00,10,10,87.83,19.31,39.31,0.745,0.122
2024-10-27 11:00:00,10,11,225.76,14.72,34.72,1.953,0.119
2024-10-27 12:00:00,10,12,154.13,16.33,36.33,1.324,0.158
2024-10-27 13:00:00,10,13,164.36,17.72,37.72,1.404,0.177
2024-10-27 14:00:00,10,14,130.9,12.46,32.46,1.143,0.166
2024-10-27 15:00:00,10,15,156.31,16.75,36.75,1.341,0.159
2024-10-27 16:00:00,10,16,112.74,15.84,35.84,0.971,0.184
2024-10-27 17:00:00,10,17,158.09,13.46,33.46,1.375,0.166
2024-10-27 18:00:00,10,18,177.3,14.06,34.06,1.538,0.166
2024-10-27 19:00:00,10,19,0,8.68,8.68,0,0.082
2024-10-27 20:00:00,10,20,0,5.67,5.67,0,0.087
2024-10-27 21:00:00,10,21,0,5.52,5.52,0,0.097
2024-10-27 22:00:00,10,22,0,5.47,5.47,0,0.086
2024-10-27 23:00:00,10,23,0,5.93,5.93,0,0.089
2024-10-28 00:00:00,10,0,0,8.07,8.07,0,0.089
2024-10-28 01:00:00,10,1,0,12.65,12.65,0,0.093
2024-10-28 02:00:00,10,2,0,8.57,8.57,0,0.083
2024-10-28 03:00:00,10,3,0,9.38,9.38,0,0.091
2024-10-28 04:00:00,10,4,0,12.43,12.43,0,0.095
2024-10-28 05:00:00,10,5,0,6.12,6.12,0,0.096
2024-10-28 06:00:00,10,6,594.26,14.61,34.61,5.143,0.109
2024-10-28 07:00:00,10,7,654.61,18.06,38.06,5.584,0.106
2024-10-28 08:00:00,10,8,716.05,12.89,32.89,6.241,0.106
2024-10-28 09:00:00,10,9,740.95,13.33,33.33,6.446,0.116
2024-10-28 10:00:00,10,10,758.2,12.22,32.22,6.627,0.107
2024-10-28 11:00:00,10,11,804.69,10.83,30.83,7.073,0.121
2024-10-28 12:00:00,10,12,805.77,12.4,32.4,7.037,0.196
2024-10-28 13:00:00,10,13,790.27,19.8,39.8,6.691,0.152
2024-10-28 14:00:00,10,14,774.6,14.74,34.74,6.7,0.159
2024-10-28 15:00:00,10,15,724.15,19.14,39.14,6.149,0.19
2024-10-28 16:00:00,10,16,699.01,14.8,34.8,6.044,0.15
2024-10-28 17:00:00,10,17,649.16,18.27,38.27,5.532,0.166
2024-10-28 18:00:00,10,18,587.26,10.63,30.63,5.166,0.172
2024-10-28 19:00:00,10,19,0,8.06,8.06,0,0.087
2024-10-28 20:00:00,10,20,0,11.61,11.61,0,0.099
2024-10-28 21:00:00,10,21,0,12.29,12.29,0,0.09
2024-10-28 22:00:00,10,22,0,13.06,13.06,0,0.09
2024-10-28 23:00:00,10,23,0,6.02,6.02,0,0.091
2024-10-29 00:00:00,10,0,0,6.07,6.07,0,0.088
2024-10-29 01:00:00,10,1,0,9.78,9.78,0,0.086
2024-10-29 02:00:00,10,2,0,13.69,13.69,0,0.09
2024-10-29 03:00:00,10,3,0,12.35,12.35,0,0.089
2024-10-29 04:00:00,10,4,0,8.79,8.79,0,0.083
2024-10-29 05:00:00,10,5,0,13.09,13.09,0,0.092
2024-10-29 06:00:00,10,6,397.25,10.65,30.65,3.494,0.106
2024-10-29 07:00:00,10,7,467.66,13.96,33.96,4.058,0.117
2024-10-29 08:00:00,10,8,508.07,18.89,38.89,4.319,0.113
2024-10-29 09:00:00,10,9,495.49,19.72,39.72,4.197,0.118
2024-10-29 10:00:00,10,10,586.14,15.75,35.75,5.048,0.121
2024-10-29 11:00:00,10,11,560.35,11.12,31.12,4.92,0.117
2024-10-29 12:00:00,10,12,572.39,14.8,34.8,4.95,0.177
2024-10-29 13:00:00,10,13,623.62,12.34,32.34,5.448,0.185
2024-10-29 14:00:00,10,14,572.83,11.64,31.64,5.019,0.177
2024-10-29 15:00:00,10,15,522.27,14.1,34.1,4.529,0.195
2024-10-29 16:00:00,10,16,461.27,11.7,31.7,4.04,0.164
2024-10-29 17:00:00,10,17,492.27,19.38,39.38,4.176,0.165
2024-10-29 18:00:00,10,18,468.11,17.51,37.51,4.002,0.183
2024-10-29 19:00:00,10,19,0,12.24,12.24,0,0.092
2024-10-29 20:00:00,10,20,0,9.38,9.38,0,0.091
2024-10-29 21:00:00,10,21,0,13.77,13.77,0,0.096
2024-10-29 22:00:00,10,22,0,13.9,13.9,0,0.087
2024-10-29 23:00:00,10,23,0,12.1,12.1,0,0.087
2024-10-30 00:00:00,10,0,0,10.2,10.2,0,0.099
2024-10-30 01:00:00,10,1,0,12.42,12.42,0,0.097
2024-10-30 02:00:00,10,2,0,5.51,5.51,0,0.083
2024-10-30 03:00:00,10,3,0,9.41,9.41,0,0.092
2024-10-30 04:00:00,10,4,0,12.31,12.31,0,0.092
2024-10-30 05:00:00,10,5,0,13.97,13.97,0,0.097
2024-10-30 06:00:00,10,6,612.8,18.39,38.39,5.22,0.109
2024-10-30 07:00:00,10,7,657.34,15.4,35.4,5.67,0.127
2024-10-30 08:00:00,10,8,683.28,14.52,34.52,5.915,0.1
2024-10-30 09:00:00,10,9,744.65,13.28,33.28,6.48,0.109
2024-10-30 10:00:00,10,10,790.22,19.65,39.65,6.695,0.124
2024-10-30 11:00:00,10,11,804.98,17.9,37.9,6.871,0.106
2024-10-30 12:00:00,10,12,814.95,14.96,34.96,7.042,0.176
2024-10-30 13:00:00,10,13,794.12,13.91,33.91,6.892,0.154
2024-10-30 14:00:00,10,14,778.73,17.26,37.26,6.665,0.16
2024-10-30 15:00:00,10,15,751.5,15.03,35.03,6.492,0.192
2024-10-30 16:00:00,10,16,683.28,11.14,31.14,5.998,0.162
2024-10-30 17:00:00,10,17,651.43,19.86,39.86,5.514,0.177
2024-10-30 18:00:00,10,18,616.66,12.75,32.75,5.378,0.179
2024-10-30 19:00:00,10,19,0,13.88,13.88,0,0.08
2024-10-30 20:00:00,10,20,0,12.95,12.95,0,0.093
2024-10-30 21:00:00,10,21,0,13.66,13.66,0,0.097
2024-10-30 22:00:00,10,22,0,10.73,10.73,0,0.097
2024-10-30 23:00:00,10,23,0,13.33,13.33,0,0.089
2024-10-31 00:00:00,10,0,0,10.77,10.77,0,0.087
2024-10-31 01:00:00,10,1,0,6.48,6.48,0,0.097
2024-10-31 02:00:00,10,2,0,14.25,14.25,0,0.092
2024-10-31 03:00:00,10,3,0,7.21,7.21,0,0.096
2024-10-31 04:00:00,10,4,0,5.89,5.89,0,0.097
2024-10-31 05:00:00,10,5,0,8.13,8.13,0,0.09
2024-10-31 06:00:00,10,6,610.18,17.51,37.51,5.217,0.114
2024-10-31 07:00:00,10,7,662.52,17.49,37.49,5.665,0.12
2024-10-31 08:00:00,10,8,706.93,11.95,31.95,6.185,0.101
2024-10-31 09:00:00,10,9,726.3,17.44,37.44,6.211,0.107
2024-10-31 10:00:00,10,10,753.62,15.84,35.84,6.488,0.129
2024-10-31 11:00:00,10,11,807.3,15.33,35.33,6.966,0.13
2024-10-31 12:00:00,10,12,805.85,13.07,33.07,7.018,0.166
2024-10-31 13:00:00,10,13,802.13,11.21,31.21,7.04,0.152
2024-10-31 14:00:00,10,14,774.45,10.59,30.59,6.814,0.191
2024-10-31 15:00:00,10,15,755.64,17.98,37.98,6.448,0.186
2024-10-31 16:00:00,10,16,693.11,10.43,30.43,6.103,0.194
2024-10-31 17:00:00,10,17,660.35,12.99,32.99,5.753,0.16
2024-10-31 18:00:00,10,18,593.73,10.7,30.7,5.222,0.185
2024-10-31 19:00:00,10,19,0,12.87,12.87,0,0.09
2024-10-31 20:00:00,10,20,0,8.79,8.79,0,0.088
2024-10-31 21:00:00,10,21,0,14.15,14.15,0,0.082
2024-10-31 22:00:00,10,22,0,11.9,11.9,0,0.09
2024-10-31 23:00:00,10,23,0,11.0,11.0,0,0.091
2024-11-01 00:00:00,11,0,0,7.09,7.09,0,0.085
2024-11-01 01:00:00,11,1,0,11.19,11.19,0,0.094
2024-11-01 02:00:00,11,2,0,11.27,11.27,0,0.091
2024-11-01 03:00:00,11,3,0,14.75,14.75,0,0.1
2024-11-01 04:00:00,11,4,0,13.42,13.42,0,0.089
2024-11-01 05:00:00,11,5,0,8.67,8.67,0,0.099
2024-11-01 06:00:00,11,6,589.85,14.5,34.5,5.107,0.12
2024-11-01 07:00:00,11,7,664.58,18.61,38.61,5.656,0.107
2024-11-01 08:00:00,11,8,687.44,14.87,34.87,5.943,0.11
2024-11-01 09:00:00,11,9,725.47,18.77,38.77,6.17,0.109
2024-11-01 10:00:00,11,10,780.36,13.93,33.93,6.772,0.101
2024-11-01 11:00:00,11,11,793.51,11.34,31.34,6.96,0.107
2024-11-01 12:00:00,11,12,798.28,14.86,34.86,6.901,0.193
2024-11-01 13:00:00,11,13,790.06,15.45,35.45,6.813,0.188
2024-11-01 14:00:00,11,14,753.39,13.78,33.78,6.542,0.196
2024-11-01 15:00:00,11,15,742.27,12.95,32.95,6.468,0.169
2024-11-01 16:00:00,11,16,682.75,12.55,32.55,5.959,0.185
2024-11-01 17:00:00,11,17,633.16,14.12,34.12,5.491,0.155
2024-11-01 18:00:00,11,18,598.47,19.99,39.99,5.063,0.197
2024-11-01 19:00:00,11,19,0,11.35,11.35,0,0.084
2024-11-01 20:00:00,11,20,0,10.35,10.35,0,0.096
2024-11-01 21:00:00,11,21,0,14.19,14.19,0,0.088
2024-11-01 22:00:00,11,22,0,7.66,7.66,0,0.1
2024-11-01 23:00:00,11,23,0,14.63,14.63,0,0.081
2024-11-02 00:00:00,11,0,0,11.69,11.69,0,0.091
2024-11-02 01:00:00,11,1,0,6.35,6.35,0,0.1
2024-11-02 02:00:00,11,2,0,5.08,5.08,0,0.083
2024-11-02 03:00:00,11,3,0,9.2,9.2,0,0.088
2024-11-02 04:00:00,11,4,0,14.34,14.34,0,0.09
2024-11-02 05:00:00,11,5,0,6.02,6.02,0,0.093
2024-11-02 06:00:00,11,6,598.13,16.76,36.76,5.13,0.116
2024-11-02 07:00:00,11,7,655.44,15.79,35.79,5.644,0.124
2024-11-02 08:00:00,11,8,703.01,19.27,39.27,5.966,0.117
2024-11-02 09:00:00,11,9,741.23,10.45,30.45,6.526,0.108
2024-11-02 10:00:00,11,10,789.9,17.56,37.56,6.752,0.126
2024-11-02 11:00:00,11,11,800.87,16.27,36.27,6.883,0.1
2024-11-02 12:00:00,11,12,800.23,11.74,31.74,7.008,0.188
2024-11-02 13:00:00,11,13,797.73,12.78,32.78,6.956,0.173
2024-11-02 14:00:00,11,14,766.0,12.7,32.7,6.682,0.198
2024-11-02 15:00:00,11,15,749.7,11.12,31.12,6.582,0.192
2024-11-02 16:00:00,11,16,701.51,17.67,37.67,5.994,0.195
2024-11-02 17:00:00,11,17,651.4,11.36,31.36,5.714,0.173
2024-11-02 18:00:00,11,18,580.85,18.88,38.88,4.937,0.198
2024-11-02 19:00:00,11,19,0,13.06,13.06,0,0.099
2024-11-02 20:00:00,11,20,0,14.85,14.85,0,0.096
2024-11-02 21:00:00,11,21,0,12.58,12.58,0,0.097
2024-11-02 22:00:00,11,22,0,13.21,13.21,0,0.096
2024-11-02 23:00:00,11,23,0,12.66,12.66,0,0.081
2024-11-03 00:00:00,11,0,0,8.05,8.05,0,0.084
2024-11-03 01:00:00,11,1,0,10.04,10.04,0,0.09
2024-11-03 02:00:00,11,2,0,5.65,5.65,0,0.09
2024-11-03 03:00:00,11,3,0,10.48,10.48,0,0.089
2024-11-03 04:00:00,11,4,0,12.47,12.47,0,0.099
2024-11-03 05:00:00,11,5,0,7.22,7.22,0,0.085
2024-11-03 06:00:00,11,6,451.32,14.05,34.05,3.915,0.113
2024-11-03 07:00:00,11,7,403.35,18.29,38.29,3.437,0.122
2024-11-03 08:00:00,11,8,507.18,16.05,36.05,4.363,0.103
2024-11-03 09:00:00,11,9,473.47,19.52,39.52,4.014,0.125
2024-11-03 10:00:00,11,10,613.82,18.73,38.73,5.221,0.106
2024-11-03 11:00:00,11,11,497.05,11.28,31.28,4.361,0.108
2024-11-03 12:00:00,11,12,486.32,11.67,31.67,4.26,0.163
2024-11-03 13:00:00,11,13,502.94,16.55,36.55,4.317,0.193
2024-11-03 14:00:00,11,14,558.44,18.94,38.94,4.746,0.186
2024-11-03 15:00:00,11,15,513.33,13.56,33.56,4.462,0.15
2024-11-03 16:00:00,11,16,429.28,17.58,37.58,3.669,0.153
2024-11-03 17:00:00,11,17,480.93,16.9,36.9,4.122,0.192
2024-11-03 18:00:00,11,18,427.8,12.72,32.72,3.731,0.158
2024-11-03 19:00:00,11,19,0,8.71,8.71,0,0.096
2024-11-03 20:00:00,11,20,0,13.4,13.4,0,0.093
2024-11-03 21:00:00,11,21,0,5.59,5.59,0,0.09
2024-11-03 22:00:00,11,22,0,11.16,11.16,0,0.082
2024-11-03 23:00:00,11,23,0,11.34,11.34,0,0.083
2024-11-04 00:00:00,11,0,0,12.51,12.51,0,0.091
2024-11-04 01:00:00,11,1,0,9.66,9.66,0,0.092
2024-11-04 02:00:00,11,2,0,12.35,12.35,0,0.089
2024-11-04 03:00:00,11,3,0,12.44,12.44,0,0.1
2024-11-04 04:00:00,11,4,0,13.66,13.66,0,0.091
2024-11-04 05:00:00,11,5,0,7.05,7.05,0,0.084
2024-11-04 06:00:00,11,6,419.52,10.78,30.78,3.688,0.109
2024-11-04 07:00:00,11,7,428.81,11.44,31.44,3.76,0.108
2024-11-04 08:00:00,11,8,510.4,18.9,38.9,4.338,0.106
2024-11-04 09:00:00,11,9,460.85,14.19,34.19,3.995,0.125
2024-11-04 10:00:00,11,10,493.68,10.52,30.52,4.345,0.111
2024-11-04 11:00:00,11,11,584.98,14.32,34.32,5.069,0.106
2024-11-04 12:00:00,11,12,503.89,14.75,34.75,4.358,0.17
2024-11-04 13:00:00,11,13,502.85,16.94,36.94,4.309,0.197
2024-11-04 14:00:00,11,14,469.36,11.51,31.51,4.114,0.18
2024-11-04 15:00:00,11,15,479.91,17.79,37.79,4.098,0.195
2024-11-04 16:00:00,11,16,438.98,14.14,34.14,3.806,0.179
2024-11-04 17:00:00,11,17,515.99,11.97,31.97,4.515,0.179
2024-11-04 18:00:00,11,18,415.78,10.1,30.1,3.666,0.18
2024-11-04 19:00:00,11,19,0,5.3,5.3,0,0.082
2024-11-04 20:00:00,11,20,0,7.43,7.43,0,0.087
2024-11-04 21:00:00,11,21,0,12.98,12.98,0,0.099
2024-11-04 22:00:00,11,22,0,5.26,5.26,0,0.089
2024-11-04 23:00:00,11,23,0,11.15,11.15,0,0.082
2024-11-05 00:00:00,11,0,0,12.53,12.53,0,0.081
2024-11-05 01:00:00,11,1,0,9.51,9.51,0,0.083
2024-11-05 02:00:00,11,2,0,6.09,6.09,0,0.091
2024-11-05 03:00:00,11,3,0,8.81,8.81,0,0.081
2024-11-05 04:00:00,11,4,0,10.09,10.09,0,0.098
2024-11-05 05:00:00,11,5,0,11.55,11.55,0,0.09
2024-11-05 06:00:00,11,6,362.99,11.86,31.86,3.177,0.125
2024-11-05 07:00:00,11,7,511.25,13.16,33.16,4.451,0.123
2024-11-05 08:00:00,11,8,530.93,17.43,37.43,4.541,0.13
2024-11-05 09:00:00,11,9,469.64,11.11,31.11,4.123,0.124
2024-11-05 10:00:00,11,10,537.22,19.64,39.64,4.552,0.1
2024-11-05 11:00:00,11,11,514.76,12.57,32.57,4.493,0.102
2024-11-05 12:00:00,11,12,612.01,19.78,39.78,5.182,0.188
2024-11-05 13:00:00,11,13,600.68,12.93,32.93,5.235,0.195
2024-11-05 14:00:00,11,14,486.23,11.84,31.84,4.256,0.182
2024-11-05 15:00:00,11,15,495.61,10.15,30.15,4.369,0.161
2024-11-05 16:00:00,11,16,525.75,15.88,35.88,4.526,0.157
2024-11-05 17:00:00,11,17,513.14,17.33,37.33,4.391,0.187
2024-11-05 18:00:00,11,18,396.61,15.83,35.83,3.415,0.191
2024-11-05 19:00:00,11,19,0,12.98,12.98,0,0.089
2024-11-05 20:00:00,11,20,0,6.8,6.8,0,0.092
2024-11-05 21:00:00,11,21,0,7.08,7.08,0,0.084
2024-11-05 22:00:00,11,22,0,11.42,11.42,0,0.087
2024-11-05 23:00:00,11,23,0,5.94,5.94,0,0.098
2024-11-06 00:00:00,11,0,0,9.7,9.7,0,0.082
2024-11-06 01:00:00,11,1,0,9.66,9.66,0,0.096
2024-11-06 02:00:00,11,2,0,12.2,12.2,0,0.08
2024-11-06 03:00:00,11,3,0,14.71,14.71,0,0.083
2024-11-06 04:00:00,11,4,0,14.48,14.48,0,0.097
2024-11-06 05:00:00,11,5,0,8.59,8.59,0,0.091
2024-11-06 06:00:00,11,6,364.45,11.12,31.12,3.2,0.103
2024-11-06 07:00:00,11,7,405.45,15.75,35.75,3.492,0.129
2024-11-06 08:00:00,11,8,549.11,15.37,35.37,4.737,0.103
2024-11-06 09:00:00,11,9,525.0,18.05,38.05,4.478,0.112
2024-11-06 10:00:00,11,10,508.08,17.57,37.57,4.343,0.118
2024-11-06 11:00:00,11,11,541.53,15.36,35.36,4.672,0.114
2024-11-06 12:00:00,11,12,620.61,14.28,34.28,5.378,0.199
2024-11-06 13:00:00,11,13,496.04,16.74,36.74,4.255,0.173
2024-11-06 14:00:00,11,14,604.31,19.99,39.99,5.113,0.175
2024-11-06 15:00:00,11,15,512.5,12.69,32.69,4.471,0.151
2024-11-06 16:00:00,11,16,481.37,17.49,37.49,4.116,0.183
2024-11-06 17:00:00,11,17,518.38,19.76,39.76,4.39,0.155
2024-11-06 18:00:00,11,18,394.99,10.33,30.33,3.479,0.192
2024-11-06 19:00:00,11,19,0,6.31,6.31,0,0.089
2024-11-06 20:00:00,11,20,0,5.44,5.44,0,0.088
2024-11-06 21:00:00,11,21,0,12.37,12.37,0,0.095
2024-11-06 22:00:00,11,22,0,14.33,14.33,0,0.095
2024-11-06 23:00:00,11,23,0,14.42,14.42,0,0.084
2024-11-07 00:00:00,11,0,0,11.08,11.08,0,0.095
2024-11-07 01:00:00,11,1,0,6.28,6.28,0,0.084
2024-11-07 02:00:00,11,2,0,8.26,8.26,0,0.085
2024-11-07 03:00:00,11,3,0,10.4,10.4,0,0.09
2024-11-07 04:00:00,11,4,0,7.7,7.7,0,0.099
2024-11-07 05:00:00,11,5,0,5.39,5.39,0,0.083
2024-11-07 06:00:00,11,6,618.62,12.24,32.24,5.406,0.112
2024-11-07 07:00:00,11,7,639.26,12.74,32.74,5.575,0.121
2024-11-07 08:00:00,11,8,682.64,10.1,30.1,6.018,0.105
2024-11-07 09:00:00,11,9,741.09,17.43,37.43,6.338,0.128
2024-11-07 10:00:00,11,10,753.79,11.48,31.48,6.608,0.127
2024-11-07 11:00:00,11,11,781.51,10.01,30.01,6.893,0.107
2024-11-07 12:00:00,11,12,780.73,10.61,30.61,6.869,0.176
2024-11-07 13:00:00,11,13,784.85,12.49,32.49,6.852,0.186
2024-11-07 14:00:00,11,14,762.78,14.03,34.03,6.617,0.156
2024-11-07 15:00:00,11,15,742.07,10.05,30.05,6.544,0.179
2024-11-07 16:00:00,11,16,719.97,17.78,37.78,6.148,0.156
2024-11-07 17:00:00,11,17,663.7,11.19,31.19,5.825,0.151
2024-11-07 18:00:00,11,18,614.02,19.55,39.55,5.205,0.169
2024-11-07 19:00:00,11,19,0,12.53,12.53,0,0.093
2024-11-07 20:00:00,11,20,0,13.2,13.2,0,0.083
2024-11-07 21:00:00,11,21,0,9.94,9.94,0,0.099
2024-11-07 22:00:00,11,22,0,12.42,12.42,0,0.092
2024-11-07 23:00:00,11,23,0,10.32,10.32,0,0.095
2024-11-08 00:00:00,11,0,0,12.27,12.27,0,0.095
2024-11-08 01:00:00,11,1,0,11.18,11.18,0,0.088
2024-11-08 02:00:00,11,2,0,10.42,10.42,0,0.095
2024-11-08 03:00:00,11,3,0,8.0,8.0,0,0.1
2024-11-08 04:00:00,11,4,0,14.51,14.51,0,0.099
2024-11-08 05:00:00,11,5,0,13.67,13.67,0,0.091
2024-11-08 06:00:00,11,6,590.32,14.8,34.8,5.105,0.107
2024-11-08 07:00:00,11,7,668.62,10.51,30.51,5.885,0.124
2024-11-08 08:00:00,11,8,700.6,19.72,39.72,5.934,0.121
2024-11-08 09:00:00,11,9,726.17,12.49,32.49,6.34,0.103
2024-11-08 10:00:00,11,10,791.33,18.35,38.35,6.742,0.102
2024-11-08 11:00:00,11,11,808.48,10.96,30.96,7.103,0.11
2024-11-08 12:00:00,11,12,802.21,16.62,36.62,6.884,0.168
2024-11-08 13:00:00,11,13,793.24,12.59,32.59,6.922,0.188
2024-11-08 14:00:00,11,14,765.57,19.63,39.63,6.487,0.199
2024-11-08 15:00:00,11,15,731.81,11.89,31.89,6.405,0.192
2024-11-08 16:00:00,11,16,694.52,10.12,30.12,6.123,0.166
2024-11-08 17:00:00,11,17,648.28,12.39,32.39,5.662,0.151
2024-11-08 18:00:00,11,18,617.74,13.22,33.22,5.377,0.18
2024-11-08 19:00:00,11,19,0,7.5,7.5,0,0.092
2024-11-08 20:00:00,11,20,0,12.04,12.04,0,0.097
2024-11-08 21:00:00,11,21,0,9.32,9.32,0,0.083
2024-11-08 22:00:00,11,22,0,5.54,5.54,0,0.081
2024-11-08 23:00:00,11,23,0,6.38,6.38,0,0.098
2024-11-09 00:00:00,11,0,0,12.21,12.21,0,0.096
2024-11-09 01:00:00,11,1,0,12.06,12.06,0,0.091
2024-11-09 02:00:00,11,2,0,5.92,5.92,0,0.09
2024-11-09 03:00:00,11,3,0,14.21,14.21,0,0.093
2024-11-09 04:00:00,11,4,0,10.13,10.13,0,0.092
2024-11-09 05:00:00,11,5,0,12.67,12.67,0,0.099
2024-11-09 06:00:00,11,6,615.63,11.49,31.49,5.397,0.104
2024-11-09 07:00:00,11,7,651.8,15.31,35.31,5.624,0.102
2024-11-09 08:00:00,11,8,692.99,12.62,32.62,6.047,0.104
2024-11-09 09:00:00,11,9,757.93,12.27,32.27,6.623,0.119
2024-11-09 10:00:00,11,10,765.67,11.93,31.93,6.7,0.129
2024-11-09 11:00:00,11,11,813.01,12.22,32.22,7.106,0.101
2024-11-09 12:00:00,11,12,786.38,12.95,32.95,6.852,0.155
2024-11-09 13:00:00,11,13,811.2,17.72,37.72,6.929,0.178
2024-11-09 14:00:00,11,14,775.16,13.32,33.32,6.744,0.184
2024-11-09 15:00:00,11,15,746.56,19.38,39.38,6.332,0.189
2024-11-09 16:00:00,11,16,693.84,19.75,39.75,5.876,0.151
2024-11-09 17:00:00,11,17,667.45,16.66,36.66,5.727,0.156
2024-11-09 18:00:00,11,18,598.59,10.32,30.32,5.273,0.159
2024-11-09 19:00:00,11,19,0,5.55,5.55,0,0.089
2024-11-09 20:00:00,11,20,0,5.24,5.24,0,0.082
2024-11-09 21:00:00,11,21,0,10.62,10.62,0,0.09
2024-11-09 22:00:00,11,22,0,9.58,9.58,0,0.081
2024-11-09 23:00:00,11,23,0,12.23,12.23,0,0.095
2024-11-10 00:00:00,11,0,0,6.76,6.76,0,0.1
2024-11-10 01:00:00,11,1,0,6.27,6.27,0,0.095
2024-11-10 02:00:00,11,2,0,14.25,14.25,0,0.089
2024-11-10 03:00:00,11,3,0,8.51,8.51,0,0.083
2024-11-10 04:00:00,11,4,0,11.55,11.55,0,0.085
2024-11-10 05:00:00,11,5,0,10.32,10.32,0,0.087
2024-11-10 06:00:00,11,6,411.53,14.98,34.98,3.556,0.123
2024-11-10 07:00:00,11,7,497.28,12.24,32.24,4.346,0.127
2024-11-10 08:00:00,11,8,525.55,19.13,39.13,4.463,0.109
2024-11-10 09:00:00,11,9,588.78,17.25,37.25,5.039,0.109
2024-11-10 10:00:00,11,10,486.24,11.78,31.78,4.258,0.113
2024-11-10 11:00:00,11,11,611.09,19.88,39.88,5.173,0.109
2024-11-10 12:00:00,11,12,484.02,18.25,38.25,4.125,0.181
2024-11-10 13:00:00,11,13,477.0,13.33,33.33,4.15,0.175
2024-11-10 14:00:00,11,14,560.72,17.44,37.44,4.795,0.16
2024-11-10 15:00:00,11,15,517.78,17.32,37.32,4.43,0.157
2024-11-10 16:00:00,11,16,498.17,12.35,32.35,4.352,0.171
2024-11-10 17:00:00,11,17,444.48,14.91,34.91,3.842,0.158
2024-11-10 18:00:00,11,18,450.82,19.4,39.4,3.824,0.187
2024-11-10 19:00:00,11,19,0,6.26,6.26,0,0.089
2024-11-10 20:00:00,11,20,0,14.53,14.53,0,0.088
2024-11-10 21:00:00,11,21,0,14.87,14.87,0,0.09
2024-11-10 22:00:00,11,22,0,13.47,13.47,0,0.094
2024-11-10 23:00:00,11,23,0,8.87,8.87,0,0.087
2024-11-11 00:00:00,11,0,0,11.99,11.99,0,0.088
2024-11-11 01:00:00,11,1,0,6.53,6.53,0,0.083
2024-11-11 02:00:00,11,2,0,14.84,14.84,0,0.099
2024-11-11 03:00:00,11,3,0,11.21,11.21,0,0.089
2024-11-11 04:00:00,11,4,0,14.98,14.98,0,0.097
2024-11-11 05:00:00,11,5,0,9.42,9.42,0,0.097
2024-11-11 06:00:00,11,6,434.83,12.7,32.7,3.793,0.114
2024-11-11 07:00:00,11,7,477.4,18.3,38.3,4.068,0.117
2024-11-11 08:00:00,11,8,470.62,16.39,36.39,4.043,0.101
2024-11-11 09:00:00,11,9,460.99,19.75,39.75,3.904,0.115
2024-11-11 10:00:00,11,10,538.67,15.01,35.01,4.654,0.109
2024-11-11 11:00:00,11,11,513.24,11.46,31.46,4.5,0.126
2024-11-11 12:00:00,11,12,529.22,18.12,38.12,4.513,0.165
2024-11-11 13:00:00,11,13,593.13,14.19,34.19,5.142,0.169
2024-11-11 14:00:00,11,14,481.01,11.52,31.52,4.216,0.154
2024-11-11 15:00:00,11,15,509.03,17.91,37.91,4.345,0.163
2024-11-11 16:00:00,11,16,469.88,17.38,37.38,4.019,0.168
2024-11-11 17:00:00,11,17,413.49,15.75,35.75,3.561,0.198
2024-11-11 18:00:00,11,18,393.17,16.6,36.6,3.374,0.164
2024-11-11 19:00:00,11,19,0,13.18,13.18,0,0.095
2024-11-11 20:00:00,11,20,0,6.01,6.01,0,0.094
2024-11-11 21:00:00,11,21,0,9.93,9.93,0,0.084
2024-11-11 22:00:00,11,22,0,10.5,10.5,0,0.091
2024-11-11 23:00:00,11,23,0,9.64,9.64,0,0.08
2024-11-12 00:00:00,11,0,0,11.69,11.69,0,0.085
2024-11-12 01:00:00,11,1,0,7.25,7.25,0,0.094
2024-11-12 02:00:00,11,2,0,12.89,12.89,0,0.09
2024-11-12 03:00:00,11,3,0,13.64,13.64,0,0.096
2024-11-12 04:00:00,11,4,0,12.24,12.24,0,0.091
2024-11-12 05:00:00,11,5,0,7.77,7.77,0,0.096
2024-11-12 06:00:00,11,6,619.72,15.37,35.37,5.346,0.112
2024-11-12 07:00:00,11,7,632.5,18.66,38.66,5.381,0.125
2024-11-12 08:00:00,11,8,719.72,18.17,38.17,6.136,0.105
